#gene_id	gene_symbol	rank	score	hpo_implicated	hpo_description_implicated	phenotype_specificity
1778	DYNC1H1	36	4.43	[{'HP:0004626': 0.2}, {'HP:0002650': 0.4}, {'HP:0002360': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0012514': 0.5}, {'HP:0001760': 0.5}, {'HP:0001315': 0.7}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}, {'Sleep disturbance': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Lower limb pain': 0.5}, {'Abnormal foot morphology': 0.5}, {'Reduced tendon reflexes': 0.7}]	A - the reported phenotype is highly specific and relatively unique to the gene (top 40, 50 perc of diagnosis in PhenoGenius cohort).
7157	TP53	37	4.43	[{'HP:0004626': 0.2}, {'HP:0012418': 0.2}, {'HP:0001382': 0.2}, {'HP:0002360': 0.2}, {'HP:0000010': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0004396': 0.5}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Hypoxemia': 0.2}, {'Joint hypermobility': 0.2}, {'Sleep disturbance': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Poor appetite': 0.5}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	A - the reported phenotype is highly specific and relatively unique to the gene (top 40, 50 perc of diagnosis in PhenoGenius cohort).
6497	SKI	38	4.35	[{'HP:0004626': 0.2}, {'HP:0002650': 0.4}, {'HP:0001382': 0.5}, {'HP:0002360': 0.2}, {'HP:0004942': 0.9}, {'HP:0002019': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.4}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}, {'Joint hypermobility': 0.5}, {'Sleep disturbance': 0.2}, {'Aortic aneurysm': 0.9}, {'Constipation': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.4}]	A - the reported phenotype is highly specific and relatively unique to the gene (top 40, 50 perc of diagnosis in PhenoGenius cohort).
6335	SCN9A	39	4.34	[{'HP:0001382': 0.2}, {'HP:0000010': 0.2}, {'HP:0002019': 0.5}, {'HP:0001250': 0.5}, {'HP:0012514': 0.7}, {'HP:0001760': 0.5}, {'HP:0001315': 0.2}]	[{'Joint hypermobility': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Constipation': 0.5}, {'Seizure': 0.5}, {'Lower limb pain': 0.7}, {'Abnormal foot morphology': 0.5}, {'Reduced tendon reflexes': 0.2}]	A - the reported phenotype is highly specific and relatively unique to the gene (top 40, 50 perc of diagnosis in PhenoGenius cohort).
4359	MPZ	40	4.34	[{'HP:0004626': 0.2}, {'HP:0002650': 0.4}, {'HP:0012514': 0.2}, {'HP:0001760': 0.7}, {'HP:0001315': 0.9}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}, {'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.7}, {'Reduced tendon reflexes': 0.9}]	A - the reported phenotype is highly specific and relatively unique to the gene (top 40, 50 perc of diagnosis in PhenoGenius cohort).
2260	FGFR1	41	4.29	[{'HP:0002650': 0.4}, {'HP:0001382': 0.2}, {'HP:0002360': 0.2}, {'HP:0002019': 0.5}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.5}]	[{'Scoliosis': 0.4}, {'Joint hypermobility': 0.2}, {'Sleep disturbance': 0.2}, {'Constipation': 0.5}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.5}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
5621	PRNP	42	4.28	[{'HP:0004626': 0.2}, {'HP:0012418': 0.2}, {'HP:0002360': 0.7}, {'HP:0002019': 0.2}, {'HP:0001250': 0.3}, {'HP:0012514': 0.5}, {'HP:0001315': 0.4}]	[{'Lumbar scoliosis': 0.2}, {'Hypoxemia': 0.2}, {'Sleep disturbance': 0.7}, {'Constipation': 0.2}, {'Seizure': 0.3}, {'Lower limb pain': 0.5}, {'Reduced tendon reflexes': 0.4}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
2697	GJA1	43	4.26	[{'HP:0012418': 0.2}, {'HP:0002650': 0.2}, {'HP:0001382': 0.2}, {'HP:0004942': 0.2}, {'HP:0030148': 0.7}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.4}]	[{'Hypoxemia': 0.2}, {'Scoliosis': 0.2}, {'Joint hypermobility': 0.2}, {'Aortic aneurysm': 0.2}, {'Heart murmur': 0.7}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.4}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
6899	TBX1	44	4.21	[{'HP:0012418': 0.2}, {'HP:0002650': 0.2}, {'HP:0001382': 0.5}, {'HP:0004942': 0.2}, {'HP:0002019': 0.2}, {'HP:0030148': 0.5}, {'HP:0001999': 0.4}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Hypoxemia': 0.2}, {'Scoliosis': 0.2}, {'Joint hypermobility': 0.5}, {'Aortic aneurysm': 0.2}, {'Constipation': 0.2}, {'Heart murmur': 0.5}, {'Abnormal facial shape': 0.4}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
26229	B3GAT3	45	4.2	[{'HP:0004626': 0.2}, {'HP:0002650': 0.4}, {'HP:0001382': 0.7}, {'HP:0004942': 0.7}, {'HP:0030148': 0.2}, {'HP:0001999': 0.4}, {'HP:0001760': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}, {'Joint hypermobility': 0.7}, {'Aortic aneurysm': 0.7}, {'Heart murmur': 0.2}, {'Abnormal facial shape': 0.4}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
6261	RYR1	46	4.19	[{'HP:0004626': 0.7}, {'HP:0002650': 0.6}, {'HP:0001382': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.4}, {'HP:0001315': 0.2}]	[{'Lumbar scoliosis': 0.7}, {'Scoliosis': 0.6}, {'Joint hypermobility': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.4}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
5728	PTEN	47	4.15	[{'HP:0002650': 0.4}, {'HP:0001382': 0.5}, {'HP:0004942': 0.2}, {'HP:0000010': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0012514': 0.5}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.4}, {'Joint hypermobility': 0.5}, {'Aortic aneurysm': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Lower limb pain': 0.5}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
5979	RET	48	4.14	[{'HP:0004626': 0.2}, {'HP:0002650': 0.2}, {'HP:0001382': 0.2}, {'HP:0002360': 0.2}, {'HP:0000010': 0.5}, {'HP:0002019': 0.9}, {'HP:0001250': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.2}, {'Joint hypermobility': 0.2}, {'Sleep disturbance': 0.2}, {'Recurrent urinary tract infections': 0.5}, {'Constipation': 0.9}, {'Seizure': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
1080	CFTR	49	4.14	[{'HP:0004626': 0.2}, {'HP:0012418': 0.2}, {'HP:0002650': 0.2}, {'HP:0001382': 0.2}, {'HP:0002360': 0.2}, {'HP:0000010': 0.5}, {'HP:0002019': 0.2}, {'HP:0001999': 0.2}, {'HP:0012514': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Hypoxemia': 0.2}, {'Scoliosis': 0.2}, {'Joint hypermobility': 0.2}, {'Sleep disturbance': 0.2}, {'Recurrent urinary tract infections': 0.5}, {'Constipation': 0.2}, {'Abnormal facial shape': 0.2}, {'Lower limb pain': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
547	KIF1A	50	4.13	[{'HP:0002650': 0.2}, {'HP:0002360': 0.2}, {'HP:0000010': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.3}, {'HP:0012514': 0.7}, {'HP:0001760': 0.2}, {'HP:0001315': 0.7}]	[{'Scoliosis': 0.2}, {'Sleep disturbance': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.3}, {'Lower limb pain': 0.7}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.7}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
351	APP	51	4.07	[{'HP:0012418': 0.2}, {'HP:0002650': 0.2}, {'HP:0001382': 0.2}, {'HP:0002360': 0.2}, {'HP:0004942': 0.2}, {'HP:0000010': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.3}, {'HP:0012514': 0.2}, {'HP:0004396': 0.2}]	[{'Hypoxemia': 0.2}, {'Scoliosis': 0.2}, {'Joint hypermobility': 0.2}, {'Sleep disturbance': 0.2}, {'Aortic aneurysm': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.3}, {'Lower limb pain': 0.2}, {'Poor appetite': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
3417	IDH1	52	4.01	[{'HP:0004626': 0.2}, {'HP:0012418': 0.2}, {'HP:0002650': 0.4}, {'HP:0001382': 0.2}, {'HP:0002360': 0.2}, {'HP:0000010': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0012514': 0.2}, {'HP:0001315': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Hypoxemia': 0.2}, {'Scoliosis': 0.4}, {'Joint hypermobility': 0.2}, {'Sleep disturbance': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Lower limb pain': 0.2}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
1836	SLC26A2	53	4.0	[{'HP:0004626': 0.2}, {'HP:0002650': 0.8}, {'HP:0001382': 0.5}, {'HP:0001999': 0.4}, {'HP:0001760': 0.7}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.8}, {'Joint hypermobility': 0.5}, {'Abnormal facial shape': 0.4}, {'Abnormal foot morphology': 0.7}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
2395	FXN	54	3.97	[{'HP:0004626': 0.7}, {'HP:0012418': 0.2}, {'HP:0002650': 0.8}, {'HP:0002360': 0.2}, {'HP:0001760': 0.4}, {'HP:0001315': 0.7}]	[{'Lumbar scoliosis': 0.7}, {'Hypoxemia': 0.2}, {'Scoliosis': 0.8}, {'Sleep disturbance': 0.2}, {'Abnormal foot morphology': 0.4}, {'Reduced tendon reflexes': 0.7}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
9469	CHST3	55	3.95	[{'HP:0004626': 0.5}, {'HP:0002650': 0.6}, {'HP:0001382': 0.7}, {'HP:0004942': 0.2}, {'HP:0030148': 0.2}, {'HP:0001999': 0.2}, {'HP:0001760': 0.2}]	[{'Lumbar scoliosis': 0.5}, {'Scoliosis': 0.6}, {'Joint hypermobility': 0.7}, {'Aortic aneurysm': 0.2}, {'Heart murmur': 0.2}, {'Abnormal facial shape': 0.2}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
1289	COL5A1	56	3.92	[{'HP:0002650': 0.2}, {'HP:0001382': 0.9}, {'HP:0004942': 0.7}, {'HP:0002019': 0.2}, {'HP:0012514': 0.2}, {'HP:0001760': 0.4}]	[{'Scoliosis': 0.2}, {'Joint hypermobility': 0.9}, {'Aortic aneurysm': 0.7}, {'Constipation': 0.2}, {'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.4}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
2778	GNAS	57	3.86	[{'HP:0004626': 0.2}, {'HP:0002650': 0.4}, {'HP:0001382': 0.2}, {'HP:0004942': 0.2}, {'HP:0001999': 0.4}, {'HP:0001250': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}, {'Joint hypermobility': 0.2}, {'Aortic aneurysm': 0.2}, {'Abnormal facial shape': 0.4}, {'Seizure': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
4041	LRP5	58	3.85	[{'HP:0004626': 0.5}, {'HP:0002650': 0.6}, {'HP:0001382': 0.7}, {'HP:0001999': 0.2}, {'HP:0001760': 0.2}]	[{'Lumbar scoliosis': 0.5}, {'Scoliosis': 0.6}, {'Joint hypermobility': 0.7}, {'Abnormal facial shape': 0.2}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
7169	TPM2	59	3.83	[{'HP:0012418': 0.2}, {'HP:0002650': 0.2}, {'HP:0002360': 0.2}, {'HP:0004942': 0.2}, {'HP:0001999': 0.6}, {'HP:0004396': 0.2}, {'HP:0001760': 0.5}, {'HP:0001315': 0.2}]	[{'Hypoxemia': 0.2}, {'Scoliosis': 0.2}, {'Sleep disturbance': 0.2}, {'Aortic aneurysm': 0.2}, {'Abnormal facial shape': 0.6}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.5}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
7040	TGFB1	60	3.82	[{'HP:0004626': 0.2}, {'HP:0002650': 0.2}, {'HP:0001382': 0.5}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0012514': 0.7}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.2}, {'Joint hypermobility': 0.5}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Lower limb pain': 0.7}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
4621	MYH3	61	3.81	[{'HP:0004626': 0.7}, {'HP:0002650': 0.8}, {'HP:0001382': 0.2}, {'HP:0004942': 0.2}, {'HP:0001999': 0.4}, {'HP:0001250': 0.2}, {'HP:0001760': 0.4}]	[{'Lumbar scoliosis': 0.7}, {'Scoliosis': 0.8}, {'Joint hypermobility': 0.2}, {'Aortic aneurysm': 0.2}, {'Abnormal facial shape': 0.4}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.4}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
4854	NOTCH3	62	3.8	[{'HP:0004626': 0.5}, {'HP:0002650': 0.4}, {'HP:0001382': 0.5}, {'HP:0004942': 0.2}, {'HP:0002019': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.3}]	[{'Lumbar scoliosis': 0.5}, {'Scoliosis': 0.4}, {'Joint hypermobility': 0.5}, {'Aortic aneurysm': 0.2}, {'Constipation': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.3}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
5376	PMP22	63	3.8	[{'HP:0004626': 0.2}, {'HP:0002650': 0.4}, {'HP:0002360': 0.2}, {'HP:0001760': 0.7}, {'HP:0001315': 0.4}]	[{'Lumbar scoliosis': 0.2}, {'Scoliosis': 0.4}, {'Sleep disturbance': 0.2}, {'Abnormal foot morphology': 0.7}, {'Reduced tendon reflexes': 0.4}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
10743	RAI1	64	3.75	[{'HP:0002650': 0.2}, {'HP:0002360': 0.7}, {'HP:0004942': 0.2}, {'HP:0002019': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.4}]	[{'Scoliosis': 0.2}, {'Sleep disturbance': 0.7}, {'Aortic aneurysm': 0.2}, {'Constipation': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.4}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
182	JAG1	65	3.75	[{'HP:0004626': 0.2}, {'HP:0012418': 0.2}, {'HP:0002650': 0.4}, {'HP:0004942': 0.2}, {'HP:0030148': 0.7}, {'HP:0001999': 0.4}, {'HP:0001760': 0.2}, {'HP:0001315': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Hypoxemia': 0.2}, {'Scoliosis': 0.4}, {'Aortic aneurysm': 0.2}, {'Heart murmur': 0.7}, {'Abnormal facial shape': 0.4}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
3756	KCNH1	66	3.7	[{'HP:0004626': 0.5}, {'HP:0002650': 0.4}, {'HP:0001382': 0.5}, {'HP:0004942': 0.5}, {'HP:0002019': 0.2}, {'HP:0001999': 0.6}, {'HP:0001250': 0.3}, {'HP:0001760': 0.2}]	[{'Lumbar scoliosis': 0.5}, {'Scoliosis': 0.4}, {'Joint hypermobility': 0.5}, {'Aortic aneurysm': 0.5}, {'Constipation': 0.2}, {'Abnormal facial shape': 0.6}, {'Seizure': 0.3}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
9927	MFN2	67	3.69	[{'HP:0004626': 0.5}, {'HP:0012418': 0.2}, {'HP:0002650': 0.2}, {'HP:0002360': 0.2}, {'HP:0012514': 0.5}, {'HP:0001760': 0.4}, {'HP:0001315': 0.7}]	[{'Lumbar scoliosis': 0.5}, {'Hypoxemia': 0.2}, {'Scoliosis': 0.2}, {'Sleep disturbance': 0.2}, {'Lower limb pain': 0.5}, {'Abnormal foot morphology': 0.4}, {'Reduced tendon reflexes': 0.7}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
4089	SMAD4	68	3.66	[{'HP:0002650': 0.2}, {'HP:0001382': 0.2}, {'HP:0004942': 0.7}, {'HP:0000010': 0.2}, {'HP:0002019': 0.2}, {'HP:0001250': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Joint hypermobility': 0.2}, {'Aortic aneurysm': 0.7}, {'Recurrent urinary tract infections': 0.2}, {'Constipation': 0.2}, {'Seizure': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
81031	SLC2A10	69	3.6	[{'HP:0002650': 0.2}, {'HP:0001382': 0.9}, {'HP:0004942': 0.9}, {'HP:0001999': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.2}, {'Joint hypermobility': 0.9}, {'Aortic aneurysm': 0.9}, {'Abnormal facial shape': 0.2}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
7170	TPM3	70	3.59	[{'HP:0004626': 0.2}, {'HP:0012418': 0.2}, {'HP:0002650': 0.6}, {'HP:0002360': 0.2}, {'HP:0004942': 0.2}, {'HP:0001999': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.4}, {'HP:0001315': 0.2}]	[{'Lumbar scoliosis': 0.2}, {'Hypoxemia': 0.2}, {'Scoliosis': 0.6}, {'Sleep disturbance': 0.2}, {'Aortic aneurysm': 0.2}, {'Abnormal facial shape': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.4}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
3043	HBB	71	3.55	[{'HP:0012418': 1.0}, {'HP:0002650': 0.2}, {'HP:0000010': 0.2}, {'HP:0012514': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}]	[{'Hypoxemia': 1.0}, {'Scoliosis': 0.2}, {'Recurrent urinary tract infections': 0.2}, {'Lower limb pain': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
58	ACTA1	72	3.53	[{'HP:0012418': 0.2}, {'HP:0002650': 0.4}, {'HP:0002360': 0.4}, {'HP:0004942': 0.2}, {'HP:0001999': 0.2}, {'HP:0004396': 0.2}, {'HP:0001760': 0.2}, {'HP:0001315': 0.4}]	[{'Hypoxemia': 0.2}, {'Scoliosis': 0.4}, {'Sleep disturbance': 0.4}, {'Aortic aneurysm': 0.2}, {'Abnormal facial shape': 0.2}, {'Poor appetite': 0.2}, {'Abnormal foot morphology': 0.2}, {'Reduced tendon reflexes': 0.4}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
26580	BSCL2	73	3.53	[{'HP:0012418': 0.2}, {'HP:0002360': 0.2}, {'HP:0030148': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0012514': 0.2}, {'HP:0004396': 0.5}, {'HP:0001760': 0.5}, {'HP:0001315': 0.2}]	[{'Hypoxemia': 0.2}, {'Sleep disturbance': 0.2}, {'Heart murmur': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Lower limb pain': 0.2}, {'Poor appetite': 0.5}, {'Abnormal foot morphology': 0.5}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
6331	SCN5A	74	3.53	[{'HP:0012418': 0.2}, {'HP:0002360': 0.2}, {'HP:0004942': 0.5}, {'HP:0030148': 0.2}, {'HP:0001999': 0.2}, {'HP:0001250': 0.3}, {'HP:0012514': 0.2}, {'HP:0001760': 0.4}, {'HP:0001315': 0.2}]	[{'Hypoxemia': 0.2}, {'Sleep disturbance': 0.2}, {'Aortic aneurysm': 0.5}, {'Heart murmur': 0.2}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.3}, {'Lower limb pain': 0.2}, {'Abnormal foot morphology': 0.4}, {'Reduced tendon reflexes': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
1387	CREBBP	75	3.53	[{'HP:0002650': 0.4}, {'HP:0001382': 0.2}, {'HP:0002360': 0.2}, {'HP:0000010': 0.5}, {'HP:0002019': 0.5}, {'HP:0001999': 0.2}, {'HP:0001250': 0.2}, {'HP:0001760': 0.2}]	[{'Scoliosis': 0.4}, {'Joint hypermobility': 0.2}, {'Sleep disturbance': 0.2}, {'Recurrent urinary tract infections': 0.5}, {'Constipation': 0.5}, {'Abnormal facial shape': 0.2}, {'Seizure': 0.2}, {'Abnormal foot morphology': 0.2}]	B - the reported phenotype is consistent with the gene, is highly specific, but not necessarily unique to the gene (top 250, 75 perc of diagnosis in PhenoGenius cohort).
